codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m,load__tms_x_turno__mean,load__tms_x_turno__p10,load__tms_x_turno__p90,load__tms_x_turno__std,load__tms_x_turno__n,load__dosificacion_acido_x_dia_kg_tms__mean,load__dosificacion_acido_x_dia_kg_tms__p10,load__dosificacion_acido_x_dia_kg_tms__p90,load__dosificacion_acido_x_dia_kg_tms__std,load__dosificacion_acido_x_dia_kg_tms__n,load__flujo_sx_hg__mean,load__flujo_sx_hg__p10,load__flujo_sx_hg__p90,load__flujo_sx_hg__std,load__flujo_sx_hg__n,load__flujo_sx_lg__mean,load__flujo_sx_lg__p10,load__flujo_sx_lg__p90,load__flujo_sx_lg__std,load__flujo_sx_lg__n,load__flujo_lix_hg__mean,load__flujo_lix_hg__p10,load__flujo_lix_hg__p90,load__flujo_lix_hg__std,load__flujo_lix_hg__n,load__flujo_lix_lg__mean,load__flujo_lix_lg__p10,load__flujo_lix_lg__p90,load__flujo_lix_lg__std,load__flujo_lix_lg__n,load__ph_pls_hg__mean,load__ph_pls_hg__p10,load__ph_pls_hg__p90,load__ph_pls_hg__std,load__ph_pls_hg__n,load__ph_pls_lg__mean,load__ph_pls_lg__p10,load__ph_pls_lg__p90,load__ph_pls_lg__std,load__ph_pls_lg__n,load__n_rows,leach__tms_x_turno__mean,leach__tms_x_turno__p10,leach__tms_x_turno__p90,leach__tms_x_turno__std,leach__tms_x_turno__n,leach__dosificacion_acido_x_dia_kg_tms__mean,leach__dosificacion_acido_x_dia_kg_tms__p10,leach__dosificacion_acido_x_dia_kg_tms__p90,leach__dosificacion_acido_x_dia_kg_tms__std,leach__dosificacion_acido_x_dia_kg_tms__n,leach__flujo_sx_hg__mean,leach__flujo_sx_hg__p10,leach__flujo_sx_hg__p90,leach__flujo_sx_hg__std,leach__flujo_sx_hg__n,leach__flujo_sx_lg__mean,leach__flujo_sx_lg__p10,leach__flujo_sx_lg__p90,leach__flujo_sx_lg__std,leach__flujo_sx_lg__n,leach__flujo_lix_hg__mean,leach__flujo_lix_hg__p10,leach__flujo_lix_hg__p90,leach__flujo_lix_hg__std,leach__flujo_lix_hg__n,leach__flujo_lix_lg__mean,leach__flujo_lix_lg__p10,leach__flujo_lix_lg__p90,leach__flujo_lix_lg__std,leach__flujo_lix_lg__n,leach__ph_pls_hg__mean,leach__ph_pls_hg__p10,leach__ph_pls_hg__p90,leach__ph_pls_hg__std,leach__ph_pls_hg__n,leach__ph_pls_lg__mean,leach__ph_pls_lg__p10,leach__ph_pls_lg__p90,leach__ph_pls_lg__std,leach__ph_pls_lg__n,leach__n_rows
25-C27-B09-Jul,2025,27,Batea 09,2025-07-01 22:28:00,2025-07-01 07:20:00.000,2025-07-01 17:29:40.000,15089.574838988643,106.27,0.5826225587883619,0.4376224489795918,0.503103879247701,15.122399362295734,75.11251364685975,85.8142282275762,9.658437559575654,1.3495368789968367,106.27,26.82908839312499,31.75,33.33,0.0,34.92,0.0,14540.913972236101,13557.990452629858,15523.837491842345,1737.5797152533082,2,34.578981827417955,34.578981827417955,34.578981827417955,,1,866.3332926432292,865.8143798828125,866.8522054036458,0.9173168293371113,2,817.1666666666667,808.9253255208333,825.4080078125,14.56877052572618,2,1117.1082763671875,1055.4249755859375,1178.7915771484375,109.04170067097834,2,905.619384765625,901.1794759114583,910.0592936197917,7.848724146578664,2,1.3650000095367432,1.337000036239624,1.3929999828338624,0.04949742747858799,2,1.3450000286102295,1.3410000324249267,1.3490000247955323,0.0070710610683697135,2,2,14540.913972236101,13557.990452629858,15523.837491842345,1737.5797152533082,2,34.578981827417955,34.578981827417955,34.578981827417955,,1,866.3332926432292,865.8143798828125,866.8522054036458,0.9173168293371113,2,817.1666666666667,808.9253255208333,825.4080078125,14.56877052572618,2,1117.1082763671875,1055.4249755859375,1178.7915771484375,109.04170067097834,2,905.619384765625,901.1794759114583,910.0592936197917,7.848724146578664,2,1.3650000095367432,1.337000036239624,1.3929999828338624,0.04949742747858799,2,1.3450000286102295,1.3410000324249267,1.3490000247955323,0.0070710610683697135,2,2
25-C27-B12-Jul,2025,27,Batea 12,2025-07-02 12:11:00,2025-07-01 22:35:30.000,2025-07-02 08:55:30.000,15611.154236657605,99.417,0.5997210043842168,0.4827755511022044,0.553044900645803,11.769509764846553,80.50002377320601,56.901785172162256,9.122894578992256,1.5193399151046882,99.417,25.244668320259873,20.51,48.72,0.0,30.77,0.0,16187.964921817907,14049.45221243298,18303.290104155934,2353.10433627764,4,33.28779459100237,32.25484480186989,34.32074438013484,1.8260145013019633,2,851.5550944010417,829.5824462890625,866.5927490234375,22.5197942924203,4,835.7677612304689,813.04599609375,854.3876546223959,23.06697760845241,4,1092.2916056315103,1035.8086507161458,1166.23046875,74.37133687272494,4,884.8035685221354,853.6852294921875,907.8393391927084,32.25714386679148,4,1.375,1.3420000314712524,1.399999976158142,0.033166216273755204,4,1.3350000381469727,1.3230000495910645,1.3470000267028808,0.012909932175475572,4,4,17835.015871399715,16898.467405887284,18771.56433691215,1655.599427184241,2,31.996607354586775,31.996607354586775,31.996607354586775,,1,836.7768961588542,822.3879964192708,851.1657958984375,25.436221449181833,2,854.3688557942709,854.3312581380209,854.4064534505209,0.06646389422773945,2,1067.4749348958333,1040.7034505208333,1094.2464192708333,47.3257453599805,2,863.9877522786458,843.3827067057291,884.5927978515625,36.42491862816804,2,1.3849999904632568,1.3730000019073487,1.396999979019165,0.02121318320510914,2,1.3250000476837158,1.321000051498413,1.3290000438690186,0.0070710610683697135,2,2
25-C27-B13-Jul,2025,27,Batea 13,2025-07-03 00:45:00,2025-07-02 08:55:30.000,2025-07-02 19:31:00.000,15120.116511710015,96.13,0.6581568627450981,0.49116071428571423,0.561427780495713,10.311568627450981,74.62669495492887,63.54361569433613,9.708130899529872,1.715311286336354,96.13,25.1317992095342,12.28,63.16,0.0,24.56,0.0,17835.015871399715,16898.467405887284,18771.56433691215,1655.599427184241,2,31.996607354586775,31.996607354586775,31.996607354586775,,1,836.7768961588542,822.3879964192708,851.1657958984375,25.436221449181833,2,854.3688557942709,854.3312581380209,854.4064534505209,0.06646389422773945,2,1067.4749348958333,1040.7034505208333,1094.2464192708333,47.3257453599805,2,863.9877522786458,843.3827067057291,884.5927978515625,36.42491862816804,2,1.3849999904632568,1.3730000019073487,1.396999979019165,0.02121318320510914,2,1.3250000476837158,1.321000051498413,1.3290000438690186,0.0070710610683697135,2,2,15724.161497238954,11642.61043256801,18624.84185727213,4264.575868930777,4,33.39874119467146,32.27703412260371,34.52044826673921,1.9829166929100304,2,818.7564290364584,798.1481201171875,843.9713460286458,26.01065081474562,4,852.1465454101564,849.488525390625,854.3876546223959,2.7161312745979194,4,1010.3429361979166,898.6001708984375,1090.413924153646,116.43773458178539,4,873.917012532552,851.8287841796875,888.0618326822917,23.953455958103284,4,1.3824999928474426,1.3700000047683716,1.396999979019165,0.014999985694885254,4,1.3250000476837158,1.3200000524520874,1.3300000429153442,0.005773497185855025,4,4
25-C27-B14-Jul,2025,27,Batea 14,2025-07-03 11:18:00,2025-07-02 19:31:00.000,2025-07-03 03:59:30.000,13406.90588616736,93.099,0.656908945686901,0.5516437007874015,0.52620173033126,10.649560702875402,83.97567188106592,75.05474900944806,9.202714368223154,1.5356500722138708,93.099,23.187033395365685,13.21,67.92,0.0,18.87,0.0,15724.161497238954,11642.61043256801,18624.84185727213,4264.575868930777,4,33.39874119467146,32.27703412260371,34.52044826673921,1.9829166929100304,2,818.7564290364584,798.1481201171875,843.9713460286458,26.01065081474562,4,852.1465454101564,849.488525390625,854.3876546223959,2.7161312745979194,4,1010.3429361979166,898.6001708984375,1090.413924153646,116.43773458178539,4,873.917012532552,851.8287841796875,888.0618326822917,23.953455958103284,4,1.3824999928474426,1.3700000047683716,1.396999979019165,0.014999985694885254,4,1.3250000476837158,1.3200000524520874,1.3300000429153442,0.005773497185855025,4,4,13613.307123078197,10315.017248290218,16911.596997866174,5830.607841953772,2,34.800875034756146,34.800875034756146,34.800875034756146,,1,800.7359619140625,795.5602783203125,805.9116455078125,9.149402416041463,2,849.9242350260417,849.0528157552084,850.795654296875,1.5404661891572433,2,953.2109375,863.0958984375,1043.3259765625,159.30238801996092,2,883.8462727864583,883.6139811197917,884.078564453125,0.41063753178278595,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3250000476837158,1.321000051498413,1.3290000438690186,0.0070710610683697135,2,2
25-C27-B15-Jul,2025,27,Batea 15,2025-07-03 19:20:00,2025-07-03 03:58:32.000,2025-07-03 13:52:32.000,14928.297826384141,94.52,0.4627722772277228,0.3653024193548387,0.392691265448459,9.753465346534654,78.93783559015556,,9.56207850914147,1.2809295967190704,94.52,23.370098348471156,11.86,74.58,0.0,13.56,0.0,13613.307123078197,10315.017248290218,16911.596997866174,5830.607841953772,2,34.800875034756146,34.800875034756146,34.800875034756146,,1,800.7359619140625,795.5602783203125,805.9116455078125,9.149402416041463,2,849.9242350260417,849.0528157552084,850.795654296875,1.5404661891572433,2,953.2109375,863.0958984375,1043.3259765625,159.30238801996092,2,883.8462727864583,883.6139811197917,884.078564453125,0.41063753178278595,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3250000476837158,1.321000051498413,1.3290000438690186,0.0070710610683697135,2,2,13613.307123078197,10315.017248290218,16911.596997866174,5830.607841953772,2,34.800875034756146,34.800875034756146,34.800875034756146,,1,800.7359619140625,795.5602783203125,805.9116455078125,9.149402416041463,2,849.9242350260417,849.0528157552084,850.795654296875,1.5404661891572433,2,953.2109375,863.0958984375,1043.3259765625,159.30238801996092,2,883.8462727864583,883.6139811197917,884.078564453125,0.41063753178278595,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3250000476837158,1.321000051498413,1.3290000438690186,0.0070710610683697135,2,2
25-C28-B01-Jul,2025,28,Batea 01,2025-07-04 08:00:00,2025-07-03 19:37:32.000,2025-07-04 04:53:52.000,13530.718816271448,93.417,0.5662903225806452,0.47534313725490196,0.4,11.335685483870968,83.93983056053523,80.08540821191555,9.051603674650975,1.1634856371698477,93.417,27.960490118862772,11.9,64.29,0.0,23.81,0.0,13870.450323387311,10115.97823016586,17419.20785636147,3970.1497234406734,4,33.89900109857419,33.17750194962863,34.62050024751976,1.2754423520993259,2,814.8851725260417,798.1481201171875,835.8065022786459,22.043760863522408,4,849.0313110351562,847.6816813151041,850.4362630208334,1.5674789719636415,4,1033.765380859375,908.15341796875,1122.28466796875,131.81591761258215,4,897.2077026367186,872.0203776041667,933.0841715494792,38.71900614407088,4,1.395000010728836,1.3730000019073487,1.4250000357627868,0.031091291371958634,4,1.3475000262260437,1.3230000495910645,1.3779999971389771,0.030956929845487452,4,4,14127.593523696425,12085.963729940897,16169.223317451952,3609.1256795925647,2,32.99712716239224,32.99712716239224,32.99712716239224,,1,829.0343831380209,815.4901448567708,842.5786214192709,23.94305683669576,2,848.1383870442708,847.3776123046874,848.8991617838542,1.3448724432870387,2,1114.31982421875,1098.39013671875,1130.24951171875,28.159975133581455,2,910.5691324869791,875.7750895182292,945.3631754557291,61.5077593202481,2,1.4100000262260437,1.3860000014305114,1.434000051021576,0.042426450703915305,2,1.3700000047683716,1.3540000200271607,1.3859999895095825,0.028284244273478854,2,2
25-C28-B02-Jul,2025,28,Batea 02,2025-07-04 20:15:00,2025-07-04 04:53:40.000,2025-07-04 14:34:12.000,14912.047495732277,91.817,0.5348242811501598,0.4270958083832335,0.395134253732261,11.187579872204473,79.85722104178738,65.40532551025832,9.350797121661603,1.7133700518568622,91.817,24.15474648923754,12.9,62.9,0.0,24.19,0.0,14127.593523696425,12085.963729940897,16169.223317451952,3609.1256795925647,2,32.99712716239224,32.99712716239224,32.99712716239224,,1,829.0343831380209,815.4901448567708,842.5786214192709,23.94305683669576,2,848.1383870442708,847.3776123046874,848.8991617838542,1.3448724432870387,2,1114.31982421875,1098.39013671875,1130.24951171875,28.159975133581455,2,910.5691324869791,875.7750895182292,945.3631754557291,61.5077593202481,2,1.4100000262260437,1.3860000014305114,1.434000051021576,0.042426450703915305,2,1.3700000047683716,1.3540000200271607,1.3859999895095825,0.028284244273478854,2,2,14127.593523696425,12085.963729940897,16169.223317451952,3609.1256795925647,2,32.99712716239224,32.99712716239224,32.99712716239224,,1,829.0343831380209,815.4901448567708,842.5786214192709,23.94305683669576,2,848.1383870442708,847.3776123046874,848.8991617838542,1.3448724432870387,2,1114.31982421875,1098.39013671875,1130.24951171875,28.159975133581455,2,910.5691324869791,875.7750895182292,945.3631754557291,61.5077593202481,2,1.4100000262260437,1.3860000014305114,1.434000051021576,0.042426450703915305,2,1.3700000047683716,1.3540000200271607,1.3859999895095825,0.028284244273478854,2,2
25-C28-B03-Jul,2025,28,Batea 03,2025-07-05 08:44:00,2025-07-04 18:54:02.000,2025-07-05 04:18:02.000,15223.858254105444,89.507,0.6163673469387756,0.51403,0.479840636587413,11.56352,83.39669558307395,59.61623464366708,8.981576595544842,1.6546624411792952,89.507,23.297201486719718,10.2,61.22,0.0,28.57,0.0,16422.260037377953,13106.778626818661,18917.778119431536,3395.685140174649,4,32.805728070374656,32.65260879676059,32.95884734398872,0.2706791917571625,2,845.87548828125,822.2622639973958,867.8295654296875,26.041904017320448,4,857.7525024414062,847.7579996744792,872.7308430989584,15.61217419646832,4,1126.786417643229,1105.377587890625,1143.5420247395832,22.74300943386132,4,881.1266276041666,850.8868408203125,927.9661539713542,49.18873367641185,4,1.370000034570694,1.3260000467300415,1.4220000386238099,0.0529150283239535,4,1.4025000035762787,1.362000012397766,1.441000020503998,0.04272002216819642,4,4,18716.92655105948,18315.223414315376,19118.629687803586,710.1175300391603,2,32.61432897835707,32.61432897835707,32.61432897835707,,1,862.7165934244792,852.4906494140625,872.9425374348958,18.07708588449893,2,867.3666178385417,856.6381673177084,878.0950683593751,18.96540028726402,2,1139.2530110677083,1132.6297688802083,1145.8762532552082,11.708348660555183,2,851.6841227213542,850.0895589192709,853.2786865234375,2.818817193719349,2,1.3300000429153442,1.3220000505447387,1.3380000352859498,0.014142122136739427,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2
25-C28-B04-Jul,2025,28,Batea 04,2025-07-05 19:42:00,2025-07-05 06:00:02.000,2025-07-05 15:57:09.000,15843.164767524082,90.301,0.5307966706302021,0.40714574081550264,0.395851901641523,10.21617122473246,76.70465233553713,86.28394777300751,9.229497083131864,1.103840402471397,90.301,23.111268425739624,9.84,37.7,0.0,52.46,0.0,18716.92655105948,18315.223414315376,19118.629687803586,710.1175300391603,2,32.61432897835707,32.61432897835707,32.61432897835707,,1,862.7165934244792,852.4906494140625,872.9425374348958,18.07708588449893,2,867.3666178385417,856.6381673177084,878.0950683593751,18.96540028726402,2,1139.2530110677083,1132.6297688802083,1145.8762532552082,11.708348660555183,2,851.6841227213542,850.0895589192709,853.2786865234375,2.818817193719349,2,1.3300000429153442,1.3220000505447387,1.3380000352859498,0.014142122136739427,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2,18716.92655105948,18315.223414315376,19118.629687803586,710.1175300391603,2,32.61432897835707,32.61432897835707,32.61432897835707,,1,862.7165934244792,852.4906494140625,872.9425374348958,18.07708588449893,2,867.3666178385417,856.6381673177084,878.0950683593751,18.96540028726402,2,1139.2530110677083,1132.6297688802083,1145.8762532552082,11.708348660555183,2,851.6841227213542,850.0895589192709,853.2786865234375,2.818817193719349,2,1.3300000429153442,1.3220000505447387,1.3380000352859498,0.014142122136739427,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2
25-C28-B05-Jul,2025,28,Batea 05,2025-07-06 05:05:00,2025-07-05 15:57:20.000,2025-07-06 01:22:27.000,15391.978661689975,90.176,0.6318910256410256,0.519343137254902,0.439692739027085,11.776722756410257,82.18871865256375,51.0654506904182,8.846524598768767,2.0118496200026983,90.176,23.429169480726895,11.59,53.62,0.0,34.78,0.0,19144.85243918084,18516.074982687427,19611.74872308238,646.9757378777894,4,31.681067721928006,30.934458716784754,32.42767672707126,1.3198307260793405,2,867.2198645012496,853.9125271801454,878.8253336588541,13.581165921667052,4,865.6298642574832,853.9921164058547,878.6570149739583,13.717297573479867,4,1079.990254720052,934.7137939453125,1177.8565104166667,154.99521743826594,4,772.5329895019532,633.5918904622397,852.4814046223959,152.48284433552934,4,1.3575000166893005,1.3260000467300415,1.3989999771118165,0.04349325302389506,4,1.4249999821186066,1.412999963760376,1.441000020503998,0.01732054891216885,4,4,19572.778327302196,19494.837535741826,19650.719118862566,137.78115560846032,2,30.74780646549894,30.74780646549894,30.74780646549894,,1,871.72313557802,864.9009278946028,878.5453432614373,12.060073289018288,2,863.8931106764245,856.039630467564,871.746590885285,13.883122778998834,2,1020.7274983723959,884.6273356119792,1156.8276611328126,240.59337002120867,2,693.3818562825521,573.8019246419271,812.9617879231771,211.38945139227434,2,1.3849999904632568,1.3570000171661376,1.412999963760376,0.04949742747858799,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2
25-C28-B06-Jul,2025,28,Batea 06,2025-07-06 18:14:00,2025-07-06 01:22:40.000,2025-07-06 11:41:35.000,15307.105986138515,92.575,0.565775827682489,0.4320654316121403,0.41294066913465,12.480893498205027,76.3668948851971,79.12741439457913,9.255203335449774,2.228500344030949,92.575,23.357854983679797,12.9,59.68,0.0,27.42,0.0,19572.778327302196,19494.837535741826,19650.719118862566,137.78115560846032,2,30.74780646549894,30.74780646549894,30.74780646549894,,1,871.72313557802,864.9009278946028,878.5453432614373,12.060073289018288,2,863.8931106764245,856.039630467564,871.746590885285,13.883122778998834,2,1020.7274983723959,884.6273356119792,1156.8276611328126,240.59337002120867,2,693.3818562825521,573.8019246419271,812.9617879231771,211.38945139227434,2,1.3849999904632568,1.3570000171661376,1.412999963760376,0.04949742747858799,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2,19572.778327302196,19494.837535741826,19650.719118862566,137.78115560846032,2,30.74780646549894,30.74780646549894,30.74780646549894,,1,871.72313557802,864.9009278946028,878.5453432614373,12.060073289018288,2,863.8931106764245,856.039630467564,871.746590885285,13.883122778998834,2,1020.7274983723959,884.6273356119792,1156.8276611328126,240.59337002120867,2,693.3818562825521,573.8019246419271,812.9617879231771,211.38945139227434,2,1.3849999904632568,1.3570000171661376,1.412999963760376,0.04949742747858799,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2
25-C28-B07-Jul,2025,28,Batea 07,2025-07-07 01:15:00,2025-07-06 11:41:32.000,2025-07-06 21:10:11.000,15477.058874118946,98.741,0.5801703163017031,0.46702526648243187,0.44215841670894,10.433414436334145,80.49795954048207,66.87765858898005,9.180363197797154,2.11827172957915,98.741,23.44067999865292,10.17,54.24,0.0,35.59,0.0,19572.778327302196,19494.837535741826,19650.719118862566,137.78115560846032,2,30.74780646549894,30.74780646549894,30.74780646549894,,1,871.72313557802,864.9009278946028,878.5453432614373,12.060073289018288,2,863.8931106764245,856.039630467564,871.746590885285,13.883122778998834,2,1020.7274983723959,884.6273356119792,1156.8276611328126,240.59337002120867,2,693.3818562825521,573.8019246419271,812.9617879231771,211.38945139227434,2,1.3849999904632568,1.3570000171661376,1.412999963760376,0.04949742747858799,2,1.4149999618530273,1.4109999656677246,1.4189999580383301,0.0070710610683697135,2,2,18490.593217009533,16382.800802192023,19732.637543592908,2291.8520506040068,4,32.79493898403021,31.157232969205193,34.432644998855224,2.895082571681914,2,876.23803263276,868.2921342753739,881.0001708984375,8.710694847033194,4,858.7638567705039,837.6259136063755,875.7983968098958,21.302567062481835,4,1089.1578979492188,931.2970458984375,1194.1700683593751,162.79289498077955,4,796.952850341797,633.5918904622397,903.170654296875,170.95893603866367,4,1.4300000071525574,1.3710000038146972,1.4890000104904175,0.06582805040949606,4,1.4249999821186066,1.409999966621399,1.4480000138282776,0.023804797150727405,4,4
25-C28-B08-Jul,2025,28,Batea 08,2025-07-07 10:55:00,2025-07-06 21:10:20.000,2025-07-07 06:23:07.000,15061.38657373796,97.992,0.6028915662650602,0.43805423594616,0.472941761527847,9.511887550200802,72.65887606620959,74.45315680376657,8.786980104124176,1.739388219350467,97.992,23.374351149543067,5.97,55.22,0.0,38.81,0.0,18490.593217009533,16382.800802192023,19732.637543592908,2291.8520506040068,4,32.79493898403021,31.157232969205193,34.432644998855224,2.895082571681914,2,876.23803263276,868.2921342753739,881.0001708984375,8.710694847033194,4,858.7638567705039,837.6259136063755,875.7983968098958,21.302567062481835,4,1089.1578979492188,931.2970458984375,1194.1700683593751,162.79289498077955,4,796.952850341797,633.5918904622397,903.170654296875,170.95893603866367,4,1.4300000071525574,1.3710000038146972,1.4890000104904175,0.06582805040949606,4,1.4249999821186066,1.409999966621399,1.4480000138282776,0.023804797150727405,4,4,17408.408106716866,15527.618879442232,19289.1973339915,3324.7970414712504,2,34.84207150256148,34.84207150256148,34.84207150256148,,1,880.7529296875,880.2982421875,881.2076171875,0.8037815364268959,2,853.6346028645834,835.1875325520833,872.0816731770834,32.61012127748449,2,1157.5882975260415,1127.185498046875,1187.9910970052083,53.74506419693402,2,900.5238444010417,895.230224609375,905.8174641927084,9.357886129277022,2,1.475000023841858,1.4470000505447387,1.5029999971389771,0.04949742747858799,2,1.4350000023841858,1.4149999737739563,1.4550000309944153,0.03535538963554559,2,2
